Key_ind,Destiny,Label_ind,SiteDate_Key,ID_SiteDate,site,lat,lon,Shell_length_cm,Shell_width_cm,Shell_height_cm,Boring_sponge,External_fauna,Other_external_parasites,Pea_crab,Internal_fauna,Other_internal_parasites,Ripe_Gonad,Sex,Month,Day,Year,Color
6c6a1349,SG,SG_1260,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,13.6,6.24,,FALSE,Calcerous_tubeworm,,FALSE,,Orange shell repair,TRUE,1,7,13,2022,#FF0000
bd7a5580,SG,SG_1261,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,12.7,4.88,,FALSE,Calcerous_tubeworm,,FALSE,,,TRUE,1,7,13,2022,#FF0000
7f7750af,SG,SG_1262,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,12,4.1,,FALSE,,,FALSE,,,TRUE,0,7,13,2022,#FF0000
aaa766a7,SG,SG_1263,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,15.6,6.61,,FALSE,Calcerous_tubeworm,,FALSE,,,TRUE,1,7,13,2022,#FF0000
0e16ac7f,SG,SG_1264,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,8.6,3.09,,FALSE,,,FALSE,,Shell repair,TRUE,1,7,13,2022,#FF0000
c3ee4644,SG,SG_1265,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,7.33,3.66,,FALSE,,,FALSE,,,FALSE,NA,7,13,2022,#FF0000
4e08d2b2,SG,SG_1266,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,7.98,3.05,,FALSE,,,FALSE,,,FALSE,NA,7,13,2022,#FF0000
5f184024,SG,SG_1267,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,9.22,6.23,,FALSE,,,FALSE,,,TRUE,1,7,13,2022,#FF0000
b74d9fc7,SG,SG_1268,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,7.53,5.5,,FALSE,,,FALSE,,,TRUE,0,7,13,2022,#FF0000
e89a1c9c,SG,SG_1269,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,12.16,4.55,,FALSE,,,FALSE,Red _nereid_worm_at_hinge,,TRUE,0,7,13,2022,#FF0000
e5f18da2,SG,SG_1270,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,7.71,3.22,,FALSE,barnacles,,FALSE,,,TRUE,1,7,13,2022,#FF0000
30dbceb2,SG,SG_1271,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,7.49,4.19,,FALSE,Calcerous_tubeworm,,FALSE,Black_worm_scars,,TRUE,0,7,13,2022,#FF0000
016652ab,SG,SG_1272,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,9.49,5.24,,FALSE,,,FALSE,,,TRUE,1,7,13,2022,#FF0000
b28f35d2,SG,SG_1273,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,8.1,3.55,,FALSE,"barnacles , Calcerous_tubeworm",,FALSE,,,TRUE,0,7,13,2022,#FF0000
62c5ba48,SG,SG_1274,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,6.16,3,,FALSE,,,FALSE,,,TRUE,1,7,13,2022,#FF0000
80682486,SG,SG_1275,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,5.2,4.05,,FALSE,,,FALSE,,,FALSE,NA,7,13,2022,#FF0000
c3b90bd3,SG,SG_1276,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,11.21,4.68,,FALSE,"barnacles , Calcerous_tubeworm",,FALSE,,,TRUE,0,7,13,2022,#FF0000
56f3e487,SG,SG_1277,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,8.5,4.55,,FALSE,,,FALSE,,,FALSE,NA,7,13,2022,#FF0000
2ae45535,SG,SG_1278,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,8.5,4.88,,FALSE,,Unidentified snail,FALSE,,,TRUE,0,7,13,2022,#FF0000
83f7612b,SG,SG_1279,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,7.88,3.8,,FALSE,,,FALSE,Black_worm_scars,,TRUE,0,7,13,2022,#FF0000
87da9a77,SG,SG_1280,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,8.4,4.27,,FALSE,,,FALSE,,,TRUE,1,7,13,2022,#FF0000
af8224d5,SG,SG_1281,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,9.3,5.2,,FALSE,,,FALSE,,,TRUE,1,7,13,2022,#FF0000
470a5d03,SG,SG_1282,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,6.28,5.3,,FALSE,,,FALSE,,,TRUE,1,7,13,2022,#FF0000
51580b86,SG,SG_1283,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,6.47,4.35,,FALSE,Calcerous_tubeworm,,FALSE,Black_worm_scars,Soft black thing inside,FALSE,NA,7,13,2022,#FF0000
fd83d95e,SG,SG_1284,62c4ff7e,LM_TX_2022-7-10,LGM,26.559722,-97.359167,6.18,4.03,,FALSE,,,FALSE,,,TRUE,1,7,13,2022,#FF0000
b4925a67,SG,SG_1285,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,9.05,4.26,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF7A00
59268f67,SG,SG_1286,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,8.94,3.77,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF7A00
61b2ddfb,SG,SG_1287,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,6.88,3.23,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
67942cfd,SG,SG_1288,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,7.61,3.73,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
ce6a63ea,SG,SG_1289,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,8.4,3.27,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
0146de7c,SG,SG_1290,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,8.89,3.4,,FALSE,jingle_shells__Anomia_simplex,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
f2cdbbc4,SG,SG_1291,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,9.94,3.83,,FALSE,jingle_shells__Anomia_simplex,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
2cab46d3,SG,SG_1292,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,7.95,3.11,,FALSE,jingle_shells__Anomia_simplex,,FALSE,,,TRUE,1,7,18,2022,#FF7A00
d8ad56d2,SG,SG_1294,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,8.4,3.55,,FALSE,,,FALSE,,,FALSE,NA,7,18,2022,#FF7A00
c99dadb2,SG,SG_1293,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,7,7.73,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
57606ad7,SG,SG_1295,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,6.61,3.68,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
1006c251,SG,SG_1296,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,9.72,4.49,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
a38f9ec9,SG,SG_1297,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,5.76,2.83,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF7A00
22f5fb03,SG,SG_1298,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,8.16,2.9,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
b1a66ac8,SG,SG_1299,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,10.77,4.56,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
44ce9ee3,SG,SG_1300,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,7.8,3.21,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
5e478c4c,SG,SG_1301,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,7.55,3.66,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
062f683c,SG,SG_1302,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,9.44,3.76,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
bb38f6e1,SG,SG_1303,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,8.27,4.2,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
fbb292a7,SG,SG_1304,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,6.27,3.01,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
fc236401,SG,SG_1305,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,7.61,3.77,,FALSE,other_mussels,,FALSE,,,FALSE,NA,7,18,2022,#FF7A00
801cae26,SG,SG_1306,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,10.8,2.61,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
bc92137d,SG,SG_1307,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,9.16,3.34,,FALSE,,,FALSE,,,FALSE,NA,7,18,2022,#FF7A00
5cf62761,SG,SG_1308,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,6.9,2.99,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
dcb4787a,SG,SG_1309,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,10.05,3.69,,FALSE,jingle_shells__Anomia_simplex,,FALSE,,,TRUE,1,7,18,2022,#FF7A00
f3e25027,SG,SG_1310,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,7.4,3.27,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
59f9dad6,SG,SG_1311,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,8.05,2.81,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
1a21e984,SG,SG_1312,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,10.33,3.88,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
e8ae2b9d,SG,SG_1313,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,9.67,3.54,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
03cbe437,SG,SG_1314,c26534e1,Sapelo_Is_GA_2022-7-17,SAP,31.4177723,-81.2957724,7.34,3.27,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF7A00
bbdc8fb5,SG,SG_1315,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,9.11,3.87,,FALSE,barnacles,,FALSE,,,TRUE,0,7,18,2022,#FF8500
c98e0a37,SG,SG_1316,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,7.55,3.9,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
363f5148,SG,SG_1317,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,7.66,5.49,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
8e4cacab,SG,SG_1318,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.98,3.88,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
f6abf4f5,SG,SG_1319,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,7.44,4.72,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
e3ac8289,SG,SG_1320,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.94,5.01,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
a0b93e45,SG,SG_1321,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.22,2.23,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF8500
2335500b,SG,SG_1322,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.05,2.88,,FALSE,,,FALSE,Black_worm_scars,,TRUE,0,7,18,2022,#FF8500
be0b8284,SG,SG_1323,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.37,3.1,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF8500
0c891359,SG,SG_1324,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.99,3.22,,FALSE,barnacles,,FALSE,,,TRUE,1,7,18,2022,#FF8500
2b5ae8c2,SG,SG_1325,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,8.44,3.38,,FALSE,,,TRUE,,,FALSE,NA,7,18,2022,#FF8500
fc59b503,SG,SG_1326,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.95,3.16,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
ed207175,SG,SG_1327,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,10.99,6.22,,FALSE,barnacles,,FALSE,,,TRUE,1,7,18,2022,#FF8500
6b7a6a27,SG,SG_1328,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.49,3.22,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
10b5f219,SG,SG_1329,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.16,3.11,,FALSE,barnacles,,FALSE,,,TRUE,1,7,18,2022,#FF8500
1af8467d,SG,SG_1330,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.83,4.99,,FALSE,ribbed_mussels__Geukensia,Small crab,FALSE,Black_worm_scars,black worm at hinge,TRUE,0,7,18,2022,#FF8500
5afac444,SG,SG_1331,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.66,5.91,,FALSE,ribbed_mussels__Geukensia,,FALSE,,,TRUE,0,7,18,2022,#FF8500
d1e377f2,SG,SG_1332,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.51,3.66,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
3ba1aeca,SG,SG_1333,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,7.99,4.61,,FALSE,barnacles,,FALSE,,,TRUE,0,7,18,2022,#FF8500
394cabff,SG,SG_1334,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.66,3.98,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
bc2f215f,SG,SG_1335,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.99,3.99,,FALSE,,,FALSE,,,FALSE,1,7,18,2022,#FF8500
9bdae747,SG,SG_1336,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.27,3.53,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
2df389df,SG,SG_1337,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,7.98,4.33,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF8500
95293c8f,SG,SG_1338,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,4.83,3.33,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF8500
2f706811,SG,SG_1339,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.22,3.05,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF8500
ae37109a,SG,SG_1340,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.17,3.11,,FALSE,,,FALSE,,,TRUE,1,7,18,2022,#FF8500
f60fb583,SG,SG_1341,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,5.66,3.22,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
d2854e5c,SG,SG_1342,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.94,4.22,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
12079681,SG,SG_1343,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,6.78,2.63,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
f85703a0,SG,SG_1344,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,7,3.66,,FALSE,,,FALSE,,,TRUE,0,7,18,2022,#FF8500
50149b06,SG,SG_1345,777c8883,Mer_GA_2022-7-26,MER,31.453512,-81.363169,9.27,2.83,,FALSE,,,FALSE,,,FALSE,NA,7,18,2022,#FF8500
c3dc3555,SG,SG_1346,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.42,4.65,,FALSE,"barnacles , ribbed_mussels__Geukensia , bryozoan_Membranipora , algae",,FALSE,Black_worm_scars,,TRUE,0,8,1,2022,#FF2900
6fd02556,SG,SG_1347,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,7.05,4.99,,FALSE,barnacles,Tube worm,FALSE,Black_worm_scars,,TRUE,1,8,1,2022,#FF2900
b189398c,SG,SG_1348,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,6.38,5.06,,FALSE,"barnacles , bryozoan_Membranipora",Tube worms,FALSE,,,TRUE,0,8,1,2022,#FF2900
2d6f6e87,SG,SG_1349,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,6.94,5.05,,FALSE,"barnacles , bryozoan_Membranipora",Mystery Craters,FALSE,Black_worm_scars,,TRUE,1,8,1,2022,#FF2900
11f19937,SG,SG_1350,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,7.72,4.17,,FALSE,"barnacles , bryozoan_Membranipora","Tube worms, mystery craters",FALSE,,,TRUE,0,8,1,2022,#FF2900
c9f860e1,SG,SG_1351,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.05,4.67,,FALSE,barnacles,"Tube worms, craters",FALSE,Black_worm_scars,,TRUE,0,8,1,2022,#FF2900
49aa9b59,SG,SG_1352,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,6.88,4.65,,FALSE,barnacles,Tubeworms,FALSE,Black_worm_scars,,TRUE,0,8,1,2022,#FF2900
99c23436,SG,SG_1353,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,7.27,4.49,,FALSE,"barnacles , bryozoan_Membranipora , algae","Tube worms, Craters",FALSE,Black_worm_scars,,TRUE,0,8,1,2022,#FF2900
541bb3b2,SG,SG_1354,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,7.06,5.26,,FALSE,barnacles,"Tube worms, craters",FALSE,Black_worm_scars,,TRUE,0,8,1,2022,#FF2900
35a33ca5,SG,SG_1355,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,9.94,6.66,,FALSE,"barnacles , algae",Tube worms,FALSE,"Red _nereid_worm_at_hinge , Black_worm_scars",,TRUE,0,8,1,2022,#FF2900
4295d929,SG,SG_1356,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.83,6.27,,FALSE,"barnacles , ribbed_mussels__Geukensia , algae",,FALSE,,,TRUE,0,8,1,2022,#FF2900
58c0530b,SG,SG_1357,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,9.02,7.1,,FALSE,barnacles,,FALSE,,,TRUE,0,8,1,2022,#FF2900
0a75e0de,SG,SG_1358,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,7.66,5.9,,FALSE,barnacles,,FALSE,,,TRUE,0,8,1,2022,#FF2900
3290d59c,SG,SG_1359,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,9.22,5.4,,FALSE,"barnacles , algae",,FALSE,,,TRUE,1,8,1,2022,#FF2900
c5b3f2ee,SG,SG_1360,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.05,6.38,,FALSE,"barnacles , algae",,FALSE,,,TRUE,0,8,1,2022,#FF2900
9b1f4445,SG,SG_1361,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,10.38,6,,FALSE,"barnacles , algae",,FALSE,,,TRUE,0,8,1,2022,#FF2900
e986275b,SG,SG_1362,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.99,5.89,,FALSE,"jingle_shells__Anomia_simplex , ribbed_mussels__Geukensia",,FALSE,,red tube worm on rim of shell (not near hinge),FALSE,0,8,1,2022,#FF2900
34d018e7,SG,SG_1363,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.9,5.77,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,1,8,1,2022,#FF2900
c3cc12f7,SG,SG_1364,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,6.99,5.98,,FALSE,barnacles,,FALSE,,,TRUE,0,8,1,2022,#FF2900
862540eb,SG,SG_1365,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,7.27,6.1,,FALSE,barnacles,,FALSE,,,TRUE,0,8,1,2022,#FF2900
7694232f,SG,SG_1366,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,6.84,4.48,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,1,2022,#FF2900
848f0492,SG,SG_1367,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,5.98,4,,FALSE,barnacles,,FALSE,,,TRUE,1,8,1,2022,#FF2900
c77fd73e,SG,SG_1368,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,6.83,4.77,,FALSE,barnacles,,FALSE,,,TRUE,0,8,1,2022,#FF2900
eade29d7,SG,SG_1369,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,5.6,4.66,,FALSE,barnacles,,FALSE,,,TRUE,0,8,1,2022,#FF2900
ad268e37,SG,SG_1370,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.74,6.16,,FALSE,"barnacles , algae",,FALSE,,,TRUE,0,8,1,2022,#FF2900
c50dbc1e,SG,SG_1371,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.19,6.27,,FALSE,"barnacles , ribbed_mussels__Geukensia , algae",,FALSE,Black_worm_scars,,TRUE,0,8,1,2022,#FF2900
d1d73898,SG,SG_1372,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,6.15,4.66,,FALSE,barnacles,Some holes,FALSE,Black_worm_scars,,TRUE,0,8,1,2022,#FF2900
e2c30345,SG,SG_1373,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,8.1,5.78,,FALSE,"barnacles , ribbed_mussels__Geukensia , algae",Tube worm,FALSE,Black_worm_scars,,TRUE,0,8,1,2022,#FF2900
2ef33e5b,SG,SG_1374,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,5.44,3.56,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,1,2022,#FF2900
d1806cdc,SG,SG_1375,e9847bc5,Nickle_Rf_LA_2022-8-1,NRF,29.4196,-91.70716,7.27,5.96,,FALSE,"barnacles , bryozoan_Membranipora",Tube worms,FALSE,,,TRUE,0,8,1,2022,#FF2900
66a62dfd,SG,SG_1376,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,9,6.11,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF1F00
c9528b39,SG,SG_1377,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,8.86,5.9,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
32091231,SG,SG_1378,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,10.05,6.55,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
03bbcc4d,SG,SG_1379,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,7.16,5.16,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,1,8,9,2022,#FF1F00
97cd9d57,SG,SG_1380,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,9.6,6.44,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
205acadd,SG,SG_1381,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,9,7.1,,FALSE,,,FALSE,,,TRUE,1,8,9,2022,#FF1F00
c71a858c,SG,SG_1382,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,8.51,5.7,,FALSE,barnacles,,FALSE,,,FALSE,NA,8,9,2022,#FF1F00
ef032876,SG,SG_1383,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,7.44,5.49,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
24b58700,SG,SG_1384,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,9.14,7.77,,FALSE,barnacles,Red worm,FALSE,,,TRUE,0,8,9,2022,#FF1F00
573b5376,SG,SG_1385,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,7.5,5.14,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
3505dd4f,SG,SG_1386,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,8.33,6.28,,FALSE,barnacles,,FALSE,,,TRUE,0,8,9,2022,#FF1F00
2f72692a,SG,SG_1387,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,8.1,6,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF1F00
408449ca,SG,SG_1388,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,8.3,7.1,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,1,8,9,2022,#FF1F00
08911bbf,SG,SG_1389,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,7.94,5.5,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF1F00
c6755537,SG,SG_1390,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,7.44,5.94,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF1F00
56eefaf4,SG,SG_1391,c6de0299,Sister_Lk_LA_2022-8-9,SLK,29.239925,-90.911362,10.7,6.22,,FALSE,"barnacles , ribbed_mussels__Geukensia",,FALSE,,,TRUE,0,8,9,2022,#FF1F00
